=> using pytorch pre-trained teacher model 'conv4'
process data from /home/dvspanos/nikos/ca2d/artifacts/rded_sets/bench_tin_conv_el2nw10_ipc10
load data successfully
TRAIN Iter 90: loss = 0.003908,	Top-1 err = 95.800000,	Top-5 err = 83.800000,	train_time = 2.389467
TRAIN Iter 91: loss = 0.003791,	Top-1 err = 94.550000,	Top-5 err = 79.900000,	train_time = 2.347932
TRAIN Iter 92: loss = 0.003761,	Top-1 err = 95.500000,	Top-5 err = 83.450000,	train_time = 2.384398
TRAIN Iter 93: loss = 0.003775,	Top-1 err = 95.350000,	Top-5 err = 82.500000,	train_time = 2.333493
TRAIN Iter 94: loss = 0.003690,	Top-1 err = 94.600000,	Top-5 err = 82.450000,	train_time = 2.333181
TRAIN Iter 95: loss = 0.003578,	Top-1 err = 94.400000,	Top-5 err = 80.450000,	train_time = 2.327260
TRAIN Iter 96: loss = 0.003631,	Top-1 err = 94.350000,	Top-5 err = 81.100000,	train_time = 2.365498
TRAIN Iter 97: loss = 0.003561,	Top-1 err = 95.050000,	Top-5 err = 81.400000,	train_time = 2.367509
TRAIN Iter 98: loss = 0.003610,	Top-1 err = 94.500000,	Top-5 err = 81.950000,	train_time = 2.376587
TRAIN Iter 99: loss = 0.003554,	Top-1 err = 95.150000,	Top-5 err = 82.300000,	train_time = 2.315756
TRAIN Iter 100: loss = 0.003701,	Top-1 err = 95.350000,	Top-5 err = 83.850000,	train_time = 2.338500
TRAIN Iter 101: loss = 0.003669,	Top-1 err = 93.850000,	Top-5 err = 79.900000,	train_time = 2.366362
TRAIN Iter 102: loss = 0.003648,	Top-1 err = 95.500000,	Top-5 err = 83.350000,	train_time = 2.349494
TRAIN Iter 103: loss = 0.003486,	Top-1 err = 93.950000,	Top-5 err = 78.450000,	train_time = 2.348806
TRAIN Iter 104: loss = 0.003593,	Top-1 err = 95.950000,	Top-5 err = 83.150000,	train_time = 2.368953
TRAIN Iter 105: loss = 0.003660,	Top-1 err = 95.400000,	Top-5 err = 82.500000,	train_time = 2.351764
TRAIN Iter 106: loss = 0.003639,	Top-1 err = 95.350000,	Top-5 err = 84.200000,	train_time = 2.365486
TRAIN Iter 107: loss = 0.003578,	Top-1 err = 94.300000,	Top-5 err = 79.400000,	train_time = 2.349715
TRAIN Iter 108: loss = 0.003543,	Top-1 err = 95.600000,	Top-5 err = 82.750000,	train_time = 2.350457
TRAIN Iter 109: loss = 0.003456,	Top-1 err = 94.650000,	Top-5 err = 80.000000,	train_time = 2.372517
TRAIN Iter 110: loss = 0.003516,	Top-1 err = 94.000000,	Top-5 err = 76.850000,	train_time = 2.334205
TRAIN Iter 111: loss = 0.003378,	Top-1 err = 93.100000,	Top-5 err = 78.900000,	train_time = 2.357518
TRAIN Iter 112: loss = 0.003524,	Top-1 err = 94.150000,	Top-5 err = 79.750000,	train_time = 2.391178
TRAIN Iter 113: loss = 0.003411,	Top-1 err = 95.250000,	Top-5 err = 82.200000,	train_time = 2.387229
TRAIN Iter 114: loss = 0.003433,	Top-1 err = 93.850000,	Top-5 err = 79.700000,	train_time = 2.382410
TRAIN Iter 115: loss = 0.003480,	Top-1 err = 93.850000,	Top-5 err = 78.950000,	train_time = 2.356707
